Row ID,Establishment ID,Inspection ID,Company/Franchise,Name,Type,Address,Lat,Long,Status,Minimum inspections per year,Infraction details,Inspection date,Severity,Action,Court outcome,Amount fined
685,9001262,104002754,BEACH ARMS RESIDENCE,BEACH ARMS RESIDENCE,Retirement Homes(Licensed),505 KINGSTON RD,43.67725589,-79.30233885,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),2017-06-30,M - Minor,Notice to Comply,,
697,9001274,103953861,BEACHES CO-OPERATIVE PLAYSCHOOL,BEACHES CO-OPERATIVE PLAYSCHOOL,Child Care - Catered,975 KINGSTON RD,43.68022177,-79.28656966,Pass,1,,2017-04-24,,,,
702,9001280,103989065,BEATTY BUDDIES DAYCARE,BEATTY BUDDIES DAYCARE,Child Care - Catered,55 WOODINGTON AVE,43.68602661,-79.32156885,Pass,2,,2017-06-12,,,,
706,9001303,104123411,BECKER'S MILK CO #1034,BECKER'S MILK CO #1034,Food Store (Convenience / Variety),305 PORT UNION RD,43.79009755,-79.14045018,Pass,1,,2018-01-11,,,,
707,9001346,104115188,BECKER'S,BECKER'S,Food Store (Convenience / Variety),2825 WESTON RD,43.72058987,-79.53713745,Pass,1,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2017-12-21,S - Significant,Corrected During Inspection,,
708,9001350,103956881,BEDFORD ACADEMY,BEDFORD ACADEMY,Restaurant,36 PRINCE ARTHUR AVE,43.66949,-79.39737,Pass,2,,2017-04-26,,,,
716,9001354,104070753,BEECH BROS. LTD,BEECH BROS. LTD,Food Depot,23 CANMOTOR AVE,43.62214071,-79.51039166,Pass,1,Fail to Produce Most Recent Food Safety Inspection Report(s). Muncipal Code Chapter 545-157(E)(5),2017-10-11,NA - Not Applicable,Notice to Comply,,
718,9001368,103967578,BELGIAN CHOCOLATE SHOP,BELGIAN CHOCOLATE SHOP,Food Processing Plant,2455 QUEEN ST E,43.67330746,-79.28383548,Pass,2,OPERATOR FAIL TO ENSURE CRACKED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B),2017-06-08,S - Significant,Corrected During Inspection,,
723,9001370,103998414,BELL CANADA,BELL CANADA,Cafeteria,100 BOROUGH DR,43.77313861,-79.25965046,Pass,2,,2017-06-27,,,,
728,9001372,103950466,BELL CANADA CAFETERIA,BELL CANADA CAFETERIA,Cafeteria,100 WYNFORD DR,43.7274147,-79.33177532,Pass,2,,2017-04-18,,,,
732,9001377,104359005,BELLAMY SMOKE & GIFT,BELLAMY SMOKE & GIFT,Food Store (Convenience / Variety),200 BELLAMY RD N,43.74685544,-79.23167832,Pass,1,Operate food premise - equipment not arranged to permit cleaning - Sec. 9,2018-10-26,M - Minor,Notice to Comply,,
733,9001381,103954061,BELLISSIMO PIZZA,BELLISSIMO PIZZA,Restaurant,160 THE ESPLANADE,43.648655,-79.368996,Pass,3,,2017-04-24,,,,
743,9001383,104027678,BELMONT HOUSE,BELMONT HOUSE,Retirement Homes(Licensed),55 BELMONT ST,43.67467957,-79.39096681,Pass,3,Operator fail to properly wash equipment,2017-08-08,M - Minor,Notice to Comply,,
750,9001395,103971622,BENDALE ACRES KITCHEN,BENDALE ACRES KITCHEN,Institutional Food Service,2920 LAWRENCE AVE E,43.75489511,-79.25215917,Pass,3,Operator fail to properly maintain equipment,2017-05-18,S - Significant,Corrected During Inspection,,
758,9001399,104090196,BENDALE BUSINESS AND TECHNICAL INSTITUTE,BENDALE BUSINESS AND TECHNICAL INSTITUTE,Secondary School Food Services,1555 MIDLAND AVE,43.75534836,-79.26474629,Pass,2,Operator fail to use proper procedure(s) to ensure food safety,2017-11-10,S - Significant,Corrected During Inspection,,
760,9001404,103955992,ROYAL YORK/BENIHANA,ROYAL YORK/BENIHANA,Restaurant,100 FRONT ST W,43.6456,-79.38243,Pass,3,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),2017-04-26,S - Significant,Corrected During Inspection,,
767,9001425,103998989,BERNARD'S PILIPINO SPECIALTIES,BERNARD'S PILIPINO SPECIALTIES,Food Take Out,1534 QUEEN ST W,43.64006,-79.43933,Pass,3,Operator fail to properly wash equipment,2017-06-26,M - Minor,Notice to Comply,,
786,9001427,104086687,Berner Trail Early Learning & Child Care Centre,Berner Trail Early Learning & Child Care Centre,Child Care - Food Preparation,120 BERNER TRL,43.80157071,-79.22135576,Pass,2,,2017-11-06,,,,
789,9001428,104077518,BERRIES & BLOOMS YORK UNIVERSITY,BERRIES & BLOOMS YORK UNIVERSITY,Food Take Out,4700 KEELE ST,43.77341869,-79.50234145,Conditional Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-11-20,NA - Not Applicable,Notice to Comply,,
801,9001446,104389038,BEST DEALS,BEST DEALS,Food Store (Convenience / Variety),657 MARKHAM RD,43.76105413,-79.22539822,Pass,1,,2019-01-14,,,,
802,9001460,103954864,The Roehampton Hotel,The Roehampton Hotel,Banquet Facility,808 MOUNT PLEASANT RD,43.70900885,-79.39072799,Pass,2,,2017-04-25,,,,
805,9001470,104157015,BETH TIKVAH SYNAGOGUE,BETH TIKVAH SYNAGOGUE,Banquet Facility,3080 BAYVIEW AVE,43.779223,-79.39117366,Pass,1,,2018-02-23,,,,
806,9001484,103978733,BIAGIO RISTORANTE,BIAGIO RISTORANTE,Restaurant,155 KING ST E,43.650272,-79.37236,Pass,2,,2017-05-30,,,,
812,9001490,104073206,BIFF'S RESTAURANT,BIFF'S RESTAURANT,Restaurant,33 YONGE ST,43.64741,-79.3768,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,2017-10-17,S - Significant,Corrected During Inspection,,
816,9001496,104060519,BIG FISH MARKET,BIG FISH MARKET,Fish Shop,765 THE QUEENSWAY,43.625847,-79.504234,Pass,2,,2017-09-22,,,,
819,9001532,103970840,BILLY'S SOUVLAKI PLACE,BILLY'S SOUVLAKI PLACE,Restaurant,748 DOVERCOURT RD,43.660786,-79.429245,Pass,3,Operator fail to properly wash equipment,2017-05-17,M - Minor,Notice to Comply,,
824,9001557,103988070,BIRCHMOUNT CENTRE FOR EARLY LEARNING,BIRCHMOUNT CENTRE FOR EARLY LEARNING,Child Care - Catered,2360 BIRCHMOUNT RD,43.78293933,-79.29957063,Pass,2,Fail to Produce Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(c),2017-06-12,NA - Not Applicable,Notice to Comply,,
828,9001558,103969459,BAY MILLS EARLY LEARNING CHILD CARE CENTRE,BAY MILLS EARLY LEARNING CHILD CARE CENTRE,Child Care - Food Preparation,365 BAY MILLS BLVD,43.78124037,-79.30084246,Pass,2,,2017-05-16,,,,
832,9001562,104001873,BIRDS & BEES PRE SCHOOL,BIRDS & BEES PRE SCHOOL,Child Care - Food Preparation,720 KENNEDY RD,43.72958381,-79.26735641,Pass,3,,2017-06-29,,,,
838,9001568,103964561,BISHOP STRACHAN SCHOOL (CAFETERIA),BISHOP STRACHAN SCHOOL (CAFETERIA),Cafeteria,298 LONSDALE RD,43.69035369,-79.40932816,Pass,2,Operator fail to properly maintain rooms,2017-05-09,M - Minor,Notice to Comply,,
844,9001571,103994338,BISTRO 422,BISTRO 422,Restaurant,422 COLLEGE ST,43.656742,-79.40697,Pass,3,Operator fail to properly maintain rooms,2017-06-27,M - Minor,Notice to Comply,,
851,9001601,103952971,B.J. SUPERMARKET,B.J. SUPERMARKET,Food Store (Convenience / Variety),1449 GERRARD ST E,43.67221616,-79.32144667,Pass,2,Operator fail to properly maintain rooms,2017-04-21,M - Minor,Notice to Comply,,
856,9001608,103991975,BLACK FOREST,BLACK FOREST,Restaurant,2624 EGLINTON AVE E,43.7362184,-79.25172798,Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-06-15,NA - Not Applicable,Notice to Comply,,
859,9001612,103929540,BLACKHORN RESTAURANT,BLACKHORN RESTAURANT,Restaurant,251 ELLESMERE RD,43.7603901,-79.30201859,Pass,2,,2017-04-25,,,,
864,9001613,103982981,BLACKSMITH PUBLIC SCHOOL DAY CARE,BLACKSMITH PUBLIC SCHOOL DAY CARE,Child Care - Catered,45 BLACKSMITH CRES,43.77117255,-79.52681398,Pass,3,,2017-06-05,,,,
870,9001615,104047990,BLAKE PUBLIC SCHOOL,BLAKE PUBLIC SCHOOL,School Nourishment Program,21 BOULTBEE AVE,43.67181495,-79.33847947,Pass,2,,2017-09-07,,,,
873,9001616,103947442,BLAKE ST CHILD CARE CENTRE,BLAKE ST CHILD CARE CENTRE,Child Care - Food Preparation,84 BLAKE ST,43.67479537,-79.33978663,Pass,2,Operator fail to properly maintain rooms,2017-04-11,M - Minor,Notice to Comply,,
878,9001617,103970621,BLAYDON COMMUNITY DAY CARE,BLAYDON COMMUNITY DAY CARE,Child Care - Catered,25 BLAYDON AVE,43.73536582,-79.48625941,Pass,2,Operator fail to properly wash surfaces in rooms,2017-05-17,M - Minor,Notice to Comply,,
882,9001631,103953038,BLOOR BAR & BILLIARDS,BLOOR BAR & BILLIARDS,Restaurant,1050 BLOOR ST W,43.660645,-79.43233,Pass,2,,2017-04-21,,,,
887,9001638,103977615,BLOOR FRUIT MARKET,BLOOR FRUIT MARKET,Food Store (Convenience / Variety),662 BLOOR ST W,43.66419,-79.41588,Pass,1,Operator fail to properly maintain rooms,2017-05-29,M - Minor,Notice to Comply,,
890,9001643,103961939,BLOOR MEAT MARKET,BLOOR MEAT MARKET,Butcher Shop,2283 BLOOR ST W,43.65036043,-79.4787373,Pass,2,,2017-05-04,,,,
894,9001655,104333736,BLOOR WEST NURSERY SCHOOL,BLOOR WEST NURSERY SCHOOL,Child Care - Food Preparation,432 RUNNYMEDE RD,43.65681015,-79.47921439,Pass,2,,2018-10-31,,,,
895,9001658,104038341,BLOOR-JANE RESTAURANT,BLOOR-JANE RESTAURANT,Restaurant,2434 BLOOR ST W,43.6496076,-79.48418562,Pass,2,FAIL TO CLEAN TOILETS AS OFTEN AS NECESSARY O. REG  562/90 SEC. 68(4),2017-08-23,S - Significant,Corrected During Inspection,,
907,9001699,104020609,BLUEWATER CURRY & ROTI WEST INDIAN RESTAURANT,BLUEWATER CURRY & ROTI WEST INDIAN RESTAURANT,Restaurant,1646 VICTORIA PARK AVE,43.73093111,-79.30584849,Pass,3,Operator fail to properly wash surfaces in rooms,2017-07-27,M - Minor,Notice to Comply,,
915,9001709,104429719,BO HONG YUEN CHINESE HERBS,BO HONG YUEN CHINESE HERBS,Food Store (Convenience / Variety),421 DUNDAS ST W,43.65342,-79.39534,Pass,1,,2019-03-15,,,,
916,9001715,103984602,BOARD ROOM CATERING,BOARD ROOM CATERING,Food Caterer,29 CONNELL CRT,43.61362293,-79.51927093,Pass,3,,2017-06-06,,,,
922,9001734,103948740,BOB'S CONVENIENCE STORE,BOB'S CONVENIENCE STORE,Food Store (Convenience / Variety),316 PARLIAMENT ST,43.65951,-79.36602,Pass,1,Operator fail to properly wash equipment,2017-04-12,M - Minor,Notice to Comply,,
923,9001739,103986024,BOB'S VARIETY,BOB'S VARIETY,Food Store (Convenience / Variety),3364 KEELE ST,43.74605468,-79.48709419,Pass,1,,2017-06-07,,,,
925,9001743,104144858,JINGLES TOO,JINGLES TOO,Cocktail Bar / Beverage Room,1378 YONGE ST,43.68624656,-79.39356136,Pass,1,,2018-02-05,,,,
927,9001751,104074580,BOLOGNA PASTIFICIO,BOLOGNA PASTIFICIO,Food Processing Plant,2895 DUFFERIN ST,43.70824955,-79.45315911,Pass,2,Fail to Hold a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(b),2017-10-23,NA - Not Applicable,Notice to Comply,,
936,9001753,103961401,BOMBAY BAZAAR,BOMBAY BAZAAR,Supermarket,3601 LAWRENCE AVE E,43.75952519,-79.22340486,Pass,3,Operator fail to properly maintain rooms,2017-05-03,M - Minor,Notice to Comply,,
955,9001756,103950972,BOMBAY PALACE,BOMBAY PALACE,Restaurant,71 JARVIS ST,43.651287,-79.372246,Pass,3,Operator fail to properly maintain rooms,2017-04-18,M - Minor,Notice to Comply,,
970,9001763,103949336,BONAVENTURE CHILD CARE CENTRE,BONAVENTURE CHILD CARE CENTRE,Child Care - Food Preparation,295 DUFFERIN ST,43.64004992,-79.427308,Pass,3,,2017-04-13,,,,
976,9001772,104048794,BONCHEFF GREENHOUSES INC.,BONCHEFF GREENHOUSES INC.,Food Processing Plant,374 OLIVEWOOD RD,43.63625009,-79.53109808,Pass,1,,2017-09-05,,,,
977,9001780,104046911,BONJOUR BRIOCHE BAKERY,BONJOUR BRIOCHE BAKERY,Restaurant,812 QUEEN ST E,43.65985949,-79.34631623,Pass,2,,2017-09-06,,,,
983,9001795,104210445,BOSTON DISCOUNT STORE,BOSTON DISCOUNT STORE,Food Store (Convenience / Variety),1020 QUEEN ST E,43.66153487,-79.33871992,Pass,1,Operator fail to properly maintain rooms,2018-05-02,M - Minor,Notice to Comply,,
984,9001797,104066660,BOSTON VARIETY AND FISH,BOSTON VARIETY AND FISH,Supermarket,1652 ST CLAIR AVE W,43.67497979,-79.45754907,Pass,1,,2017-10-04,,,,
986,9001806,103989179,BOVINE CLUB,BOVINE CLUB,Cocktail Bar / Beverage Room,542 QUEEN ST W,43.647453,-79.40271,Pass,2,,2017-06-14,,,,
988,9001821,104110859,BRAEBURN WOODS DAY CARE,BRAEBURN WOODS DAY CARE,Child Care - Catered,15 TANDRIDGE CRES,43.72803842,-79.5488671,Pass,2,,2017-12-14,,,,
990,9001823,103984362,BRAHMS DAY CARE CENTRE,BRAHMS DAY CARE CENTRE,Child Care - Catered,5 BRAHMS AVE,43.7927282,-79.3578377,Pass,2,,2017-06-06,,,,
995,9001828,104385366,BRANT STREET DAY CARE - ALPHA SITE,BRANT STREET DAY CARE - ALPHA SITE,Child Care - Catered,20 BRANT ST,43.64573061,-79.39822582,Pass,1,,2019-01-08,,,,
996,9001829,103988438,D.A.S. DAY CARE,D.A.S. DAY CARE,Child Care - Catered,85 LOWER JARVIS ST,43.64774472,-79.37041888,Pass,2,,2017-06-12,,,,
1000,9001836,104057341,BRASS TAPS PIZZA PUB,BRASS TAPS PIZZA PUB,Restaurant,934 COLLEGE ST,43.653625,-79.42618,Pass,2,,2017-09-20,,,,
1008,9001842,104027943,BRAZIL BAKERY & PASTRY,BRAZIL BAKERY & PASTRY,Bakery,1566 DUNDAS ST W,43.64992,-79.43412,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),2017-08-09,M - Minor,Notice to Comply,,
1027,9001852,104106619,BREAD KING BAKERIES,BREAD KING BAKERIES,Bakery,462 BIRCHMOUNT RD,43.70729273,-79.26959881,Pass,2,Operator fail to properly wash equipment,2017-12-20,M - Minor,Notice to Comply,,
1035,9001854,104363927,B & A BAKERY,B & A BAKERY,Bake Shop,1820 ELLESMERE RD,43.77410087,-79.24379989,Pass,1,,2018-11-19,,,,
1037,9001863,104311671,BREAKFAST CLUB,BREAKFAST CLUB,School Nourishment Program,2180 ELLESMERE RD,43.77761212,-79.23116959,Pass,1,,2018-09-26,,,,
1038,9001873,104111063,BRENNAN HALL,BRENNAN HALL,Cafeteria - Public Access,81 ST MARY ST,43.66649955,-79.38970067,Pass,2,Operator fail to properly maintain rooms,2017-12-14,M - Minor,Notice to Comply,,
1041,9001878,103960973,BRIAN'S PETITS AMIS CHILDREN'S CENTRE,BRIAN'S PETITS AMIS CHILDREN'S CENTRE,Child Care - Catered,95 BRIAN DR,43.78172812,-79.33180984,Pass,2,,2017-05-03,,,,
1044,9001879,104126469,BRIARCREST CHILD CARE CENTRE,BRIARCREST CHILD CARE CENTRE,Child Care - Catered,60 WELLESWORTH DR,43.66647435,-79.58007858,Pass,2,,2018-01-11,,,,
1045,9001885,104002537,BRIDLEGROVE DAY CARE CENTRE,BRIDLEGROVE DAY CARE CENTRE,Child Care - Food Preparation,2575 PHARMACY AVE,43.79405227,-79.32479345,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-06-30,S - Significant,Corrected During Inspection,,
1052,9001886,103998218,ROYAL CANADIAN LEGION #345,ROYAL CANADIAN LEGION #345,Banquet Facility,81 PEARD RD,43.71030958,-79.29738775,Pass,1,,2017-06-23,,,,
1053,9001894,104037274,BRIONI SUPERMARKET LTD.,BRIONI SUPERMARKET LTD.,Supermarket,169 GARY DR,43.71130661,-79.51690736,Pass,2,Operator fail to properly wash equipment,2017-08-22,M - Minor,Notice to Comply,,
1059,9001900,104014346,THE BRITON HOUSE RETIREMENT HOME,THE BRITON HOUSE RETIREMENT HOME,Retirement Homes(Licensed),720 MOUNT PLEASANT RD,43.70653696,-79.38981531,Pass,3,Operator fail to properly wash equipment,2017-07-19,M - Minor,Notice to Comply,,
1066,9001906,104063390,BROADVIEW BAKERY & DELI,BROADVIEW BAKERY & DELI,Bakery,728 QUEEN ST E,43.6592131,-79.34925076,Pass,2,,2017-09-28,,,,
1077,9001912,104055026,BROCK EARLY LEARNING CENTRE,BROCK EARLY LEARNING CENTRE,Child Care - Catered,93 MARGUERETTA ST,43.65305827,-79.43784738,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-09-18,S - Significant,Corrected During Inspection,,
1080,9001915,104146588,BROOKHAVEN CHILD CARE CENTRE - NORTH YORK,BROOKHAVEN CHILD CARE CENTRE - NORTH YORK,Child Care - Food Preparation,70 BROOKHAVEN DR,43.70251489,-79.49569768,Pass,2,,2018-02-07,,,,
1081,9001916,104146627,BROOKHAVEN P.S.,BROOKHAVEN P.S.,School Nourishment Program,70 BROOKHAVEN DR,43.70251489,-79.49569768,Pass,1,,2018-02-07,,,,
1082,9001928,104040327,BROS. CONVENIENCE,BROS. CONVENIENCE,Food Store (Convenience / Variety),707 KENNEDY RD,43.7278782,-79.26560021,Pass,1,,2017-08-11,,,,
1084,9001931,104145559,BROTHER'S DISCOUNT,BROTHER'S DISCOUNT,Food Store (Convenience / Variety),486 QUEEN ST W,43.64787,-79.40064,Pass,1,,2018-02-06,,,,
1086,9001936,104097859,BROWN  BROTHERS MEATS & POULTRY,BROWN  BROTHERS MEATS & POULTRY,Butcher Shop,91 FRONT ST E,43.649075,-79.37213,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),2017-11-22,M - Minor,Notice to Comply,,
1092,9001950,103948334,BRUNO'S FINE FOODS,BRUNO'S FINE FOODS,Supermarket,4242 DUNDAS ST W,43.65994258,-79.51404485,Pass,2,Operator fail to properly wash equipment,2017-04-12,M - Minor,Notice to Comply,,
1096,9001954,103985277,BRUNO'S FINE FOODS,BRUNO'S FINE FOODS,Supermarket,2055 AVENUE RD,43.7366088,-79.41994452,Pass,2,Operator fail to properly wash surfaces in rooms,2017-06-07,M - Minor,Notice to Comply,,
1099,9001976,103991879,THE NEW BUFFALO RESTAURANT,THE NEW BUFFALO RESTAURANT,Restaurant,242 QUEEN ST E,43.65482,-79.36847,Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-06-15,NA - Not Applicable,Notice to Comply,,
1103,9001994,103991828,BULK 'N BITS,BULK 'N BITS,Food Store (Convenience / Variety),250 THE EAST MALL,43.632793,-79.55468,Pass,1,,2017-06-12,,,,
1104,9002000,104091231,THE BULL - A FIRKIN PUB,THE BULL - A FIRKIN PUB,Restaurant,1835 YONGE ST,43.69673717,-79.39573304,Pass,2,Fail to Post Licence Adjacent to Food Safety Inspection Notice. Muncipal Code Chapter 545-157(E)(4),2017-11-13,NA - Not Applicable,Notice to Comply,,
1106,9002014,103968808,BUN KING BAKERY,BUN KING BAKERY,Bakery,11 WESTMORE DR,43.74300422,-79.60360564,Pass,2,Operate food premise not maintained with tight floor surface where utensils washed O. Reg  562/90 Sec. 11(d)(ii),2017-05-15,M - Minor,Notice to Comply,,
1117,9002020,104084587,BUN SAIGON,BUN SAIGON,Restaurant,252 SPADINA AVE,43.6517,-79.3978,Pass,2,Operator fail to properly wash equipment,2017-11-01,M - Minor,Notice to Comply,,
1119,9002028,104179667,BUNTON LODGE SALVATION ARMY.,BUNTON LODGE SALVATION ARMY.,Boarding / Lodging Home - Kitchen,432 SHERBOURNE ST,43.66549256,-79.37430878,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2018-03-19,S - Significant,Corrected During Inspection,,
1122,9002030,104025447,BUON APPETITE FINE FOODS LIMITED,BUON APPETITE FINE FOODS LIMITED,Supermarket,2764 VICTORIA PARK AVE,43.78712205,-79.32897154,Pass,2,,2017-08-02,,,,
1124,9002032,104090445,BUON GIORNO CAFFE,BUON GIORNO CAFFE,Restaurant,1134 THE QUEENSWAY,43.62287,-79.51957,Pass,2,Operator fail to properly wash surfaces in rooms,2017-11-10,M - Minor,Notice to Comply,,
1128,9002048,104012673,Burger King,BURGER KING,Restaurant,2372 FINCH AVE W,43.7518714,-79.54543534,Pass,2,Operator fail to provide proper equipment,2017-07-17,M - Minor,Notice to Comply,,
1131,9002052,104099249,Burger King,BURGER KING,Restaurant,2571 LAWRENCE AVE E,43.75102517,-79.26553927,Pass,1,,2017-12-06,,,,
1135,9002056,104055553,Burger King,BURGER KING,Food Court Vendor,500 REXDALE BLVD,43.72038522,-79.60006398,Pass,2,,2017-09-18,,,,
1137,9002067,104024369,Burger King,BURGER KING,Restaurant,1194 KING ST W,43.639103,-79.42709,Pass,2,,2017-08-02,,,,
1141,9002075,104157428,BURNHAMTHORPE C.I.,BURNHAMTHORPE C.I.,Secondary School Food Services,500 THE EAST MALL,43.648552,-79.56033,Pass,2,,2018-02-26,,,,
1144,9002078,103946557,BURWASH HALL,BURWASH HALL,Cafeteria,91 CHARLES ST W,43.66695967,-79.39211591,Pass,3,Operator fail to properly maintain rooms,2017-04-10,M - Minor,Notice to Comply,,
1150,9002084,104222058,BUSY BEE KING MART,BUSY BEE KING MART,Food Store (Convenience / Variety),677 KING ST W,43.64378,-79.40325,Pass,1,Operator fail to properly maintain rooms,2018-05-17,M - Minor,Notice to Comply,,
1151,9002087,103956968,BUT N BEN BUTCHER,BUT N BEN BUTCHER,Butcher Shop,1601 ELLESMERE RD,43.77153425,-79.25255015,Pass,2,Fail to Ensure the Presence of the Holder of a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(a),2017-05-02,NA - Not Applicable,Notice to Comply,,
1158,9002095,104013798,BUZZ BUZZ PIZZA,BUZZ BUZZ PIZZA,Restaurant,822 WILSON AVE,43.73093335,-79.46676625,Pass,2,OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),2017-07-18,S - Significant,Corrected During Inspection,,
1166,9002097,103952182,BY THE WAY CAFE,BY THE WAY CAFE,Restaurant,400 BLOOR ST W,43.66599,-79.407555,Pass,2,Operator fail to properly maintain rooms,2017-04-20,M - Minor,Notice to Comply,,
1170,9002102,103973516,C & C TRADING,C & C TRADING,Food Store (Convenience / Variety),2347 KENNEDY RD,43.78406513,-79.28829245,Pass,2,Operator fail to provide proper equipment,2017-05-23,M - Minor,Notice to Comply,,
1172,9002138,103955427,CADILLAC LOUNGE,CADILLAC LOUNGE,Restaurant,1296 QUEEN ST W,43.641872,-79.43072,Conditional Pass,3,Fail to Produce Most Recent Food Safety Inspection Report(s). Muncipal Code Chapter 545-157(E)(5),2017-04-25,NA - Not Applicable,Notice to Comply,,
1187,9002145,103969149,HOLT'S  CAFE,HOLT'S  CAFE,Restaurant,50 BLOOR ST W,43.67038727,-79.38831795,Pass,2,,2017-05-15,,,,
1191,9002170,104014199,CAFE DIPLOMATICO,CAFE DIPLOMATICO,Restaurant,594 COLLEGE ST,43.655235,-79.41381,Pass,2,Operator fail to properly maintain rooms,2017-07-20,M - Minor,Notice to Comply,,
1204,9002175,103955429,CAFE ENCONTRO,CAFE ENCONTRO,Restaurant,258 LANSDOWNE AVE,43.65139,-79.44019,Pass,3,Operator fail to properly wash surfaces in rooms,2017-04-26,M - Minor,Notice to Comply,,
1208,9002203,104176973,CAFE MONDIALE,CAFE MONDIALE,Restaurant,1947 SHEPPARD AVE W,43.73924434,-79.51132544,Pass,1,,2018-03-14,,,,
1209,9002206,103995777,TRATTORIA  NERVOSA,TRATTORIA  NERVOSA,Restaurant,75 YORKVILLE AVE,43.67101994,-79.3910854,Pass,2,,2017-06-20,,,,
1213,9002210,103836034,CAFE OLE,CAFE OLE,Flea Market,1921 EGLINTON AVE E,43.72701244,-79.28814462,Conditional Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F),2018-12-09,M - Minor,Notice to Comply,,
1217,9002219,103961345,CAFE ON THE SQUARE,CAFE ON THE SQUARE,Restaurant,100 QUEEN ST W,43.653505,-79.384106,Pass,2,,2017-05-03,,,,
1224,9002221,103986930,CAFE POLONEZ,CAFE POLONEZ,Restaurant,195 RONCESVALLES AVE,43.64513,-79.448456,Pass,2,,2017-06-08,,,,
1230,9002237,103967984,CAFECINO,CAFECINO,Restaurant,628 WILSON AVE,43.73237602,-79.46067668,Pass,2,Operator fail to properly wash equipment,2017-05-12,M - Minor,Notice to Comply,,
1236,9002241,103967088,MARRIOTT HOTEL - CAFETERIA,MARRIOTT HOTEL - CAFETERIA,Cafeteria,525 BAY ST,43.65486836,-79.38238222,Pass,2,,2017-05-10,,,,
